Frame,Total,Densidad,LOS,LOS_Descripcion,Turismos,Motos,Buses,Camiones,Bicis,Velocidad_Media,Incidentes_Detenidos,Incidentes_Frenadas,Incidentes_Conflictos,Incidentes_Total
1033,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1034,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1035,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1036,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1037,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1038,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1039,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1040,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1041,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1042,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1043,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1044,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1045,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1046,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1047,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1048,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1049,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1050,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1051,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1052,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1053,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1054,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1055,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1056,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1057,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1058,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1059,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1060,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1061,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1062,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1063,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1064,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1065,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1066,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1067,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1068,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1069,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1070,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1071,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1072,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1073,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1074,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1075,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1076,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1077,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1078,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1079,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1080,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1081,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1082,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1083,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1084,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1085,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1086,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1087,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1088,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1089,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1090,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1091,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1092,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1093,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1094,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1095,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1096,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1097,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1098,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1099,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1100,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1101,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1102,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1103,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1104,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1105,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1106,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1107,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1108,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1109,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1110,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1111,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1112,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1113,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1114,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1115,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1116,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1117,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1118,1,57.10463694885298,E,Saturado,1,0,0,0,0,0.0,0,0,0,0
1119,1,57.10463694885298,E,Saturado,1,0,0,0,0,30.182186493484778,0,0,0,0
1120,1,57.10463694885298,E,Saturado,1,0,0,0,0,30.546066978364575,0,0,0,0
1121,1,57.10463694885298,E,Saturado,1,0,0,0,0,28.85953107319116,0,0,0,0
1122,1,57.10463694885298,E,Saturado,1,0,0,0,0,27.311654639589168,0,0,0,0
1123,1,57.10463694885298,E,Saturado,1,0,0,0,0,26.224114942961325,0,0,0,0
1124,1,57.10463694885298,E,Saturado,1,0,0,0,0,25.41115410262983,0,0,0,0
1125,1,57.10463694885298,E,Saturado,1,0,0,0,0,24.948135608544234,0,0,0,0
1126,1,57.10463694885298,E,Saturado,1,0,0,0,0,24.67264767320337,0,0,0,0
1127,1,57.10463694885298,E,Saturado,1,0,0,0,0,24.55058564871269,0,0,0,0
1128,1,57.10463694885298,E,Saturado,1,0,0,0,0,24.145474699509187,0,0,0,0
1129,1,57.10463694885298,E,Saturado,1,0,0,0,0,23.697761167389572,0,0,0,0
1130,1,57.10463694885298,E,Saturado,1,0,0,0,0,23.794263860418027,0,0,0,0
1131,1,57.10463694885298,E,Saturado,1,0,0,0,0,24.175451644610384,0,0,0,0
1132,1,57.10463694885298,E,Saturado,1,0,0,0,0,24.82893931597151,0,0,0,0
1133,1,57.10463694885298,E,Saturado,1,0,0,0,0,25.612682008885837,0,0,0,0
1134,1,57.10463694885298,E,Saturado,1,0,0,0,0,26.524610275122622,0,0,0,0
1135,1,57.10463694885298,E,Saturado,1,0,0,0,0,27.371003151782023,0,0,0,0
1136,1,57.10463694885298,E,Saturado,1,0,0,0,0,28.351698352618552,0,0,0,0
1137,1,57.10463694885298,E,Saturado,1,0,0,0,0,29.229862841101703,0,0,0,0
1138,1,57.10463694885298,E,Saturado,1,0,0,0,0,30.134887221958547,0,0,0,0
1139,1,57.10463694885298,E,Saturado,1,0,0,0,0,30.995875003904892,0,0,0,0
1140,1,57.10463694885298,E,Saturado,1,0,0,0,0,32.021625785075514,0,0,0,0
1141,1,57.10463694885298,E,Saturado,1,0,0,0,0,32.95846471236603,0,0,0,0
1142,1,57.10463694885298,E,Saturado,1,0,0,0,0,33.83472290413899,0,0,0,0
1143,1,57.10463694885298,E,Saturado,1,0,0,0,0,34.65250701862137,0,0,0,0
1144,1,57.10463694885298,E,Saturado,1,0,0,0,0,35.588524463697105,0,0,0,0
1145,1,57.10463694885298,E,Saturado,1,0,0,0,0,36.39749267147544,0,0,0,0
1146,1,57.10463694885298,E,Saturado,1,0,0,0,0,37.38542092303809,0,0,0,0
1147,1,57.10463694885298,E,Saturado,1,0,0,0,0,38.34280263033349,0,0,0,0
1148,1,57.10463694885298,E,Saturado,1,0,0,0,0,39.44651980199522,0,0,0,0
1149,1,57.10463694885298,E,Saturado,1,0,0,0,0,40.47737407720841,0,0,0,0
1150,1,57.10463694885298,E,Saturado,1,0,0,0,0,41.71853924884531,0,0,0,0
1151,1,57.10463694885298,E,Saturado,1,0,0,0,0,43.06929930742965,0,0,0,0
1152,1,57.10463694885298,E,Saturado,1,0,0,0,0,44.62610828676162,0,0,0,0
1153,1,57.10463694885298,E,Saturado,1,0,0,0,0,46.32990533653969,0,0,0,0
1154,1,57.10463694885298,E,Saturado,1,0,0,0,0,48.16709735905571,0,0,0,0
1155,1,57.10463694885298,E,Saturado,1,0,0,0,0,50.10451307418534,0,0,0,0
1156,1,57.10463694885298,E,Saturado,1,0,0,0,0,52.17705259570528,0,0,0,0
1157,1,57.10463694885298,E,Saturado,1,0,0,0,0,54.4371877423488,0,0,0,0
1158,1,57.10463694885298,E,Saturado,1,0,0,0,0,56.701582002362265,0,0,0,0
1159,1,57.10463694885298,E,Saturado,1,0,0,0,0,58.93471414126615,0,0,0,0
1160,1,57.10463694885298,E,Saturado,1,0,0,0,0,61.25709302401052,0,0,0,0
1161,1,57.10463694885298,E,Saturado,1,0,0,0,0,63.382676825736674,0,0,0,0
1162,1,57.10463694885298,E,Saturado,1,0,0,0,0,65.45804430693956,0,0,0,0
1163,1,57.10463694885298,E,Saturado,1,0,0,0,0,67.29313825815498,0,0,0,0
1164,2,114.20927389770596,F,Colapso,2,0,0,0,0,34.509726540012124,0,0,0,0
1165,2,114.20927389770596,F,Colapso,2,0,0,0,0,51.002476679436015,0,0,0,0
1166,2,114.20927389770596,F,Colapso,2,0,0,0,0,53.11563556265506,0,0,0,0
1167,2,114.20927389770596,F,Colapso,2,0,0,0,0,54.19269445571827,0,0,0,0
1168,2,114.20927389770596,F,Colapso,2,0,0,0,0,54.72623212764118,0,0,0,0
1169,2,114.20927389770596,F,Colapso,2,0,0,0,0,55.23865355627555,0,0,0,0
1170,2,114.20927389770596,F,Colapso,2,0,0,0,0,55.66672479029105,0,0,0,0
1171,2,114.20927389770596,F,Colapso,2,0,0,0,0,56.199129704071574,0,0,0,0
1172,2,114.20927389770596,F,Colapso,2,0,0,0,0,56.93067106629721,0,0,0,0
1173,2,114.20927389770596,F,Colapso,2,0,0,0,0,57.628754917659364,0,0,0,0
1174,2,114.20927389770596,F,Colapso,2,0,0,0,0,58.44439373276824,0,0,0,0
1175,2,114.20927389770596,F,Colapso,2,0,0,0,0,58.9325731353523,0,0,0,0
1176,2,114.20927389770596,F,Colapso,2,0,0,0,0,59.41410053560371,0,0,0,0
1177,2,114.20927389770596,F,Colapso,2,0,0,0,0,59.839277690634766,0,0,0,0
1178,2,114.20927389770596,F,Colapso,2,0,0,0,0,60.28633575436832,0,0,0,0
1179,2,114.20927389770596,F,Colapso,2,0,0,0,0,60.84540878592847,0,0,0,0
1180,2,114.20927389770596,F,Colapso,2,0,0,0,0,61.31328441117169,0,0,0,0
1181,2,114.20927389770596,F,Colapso,2,0,0,0,0,60.35985125689665,0,0,0,0
1182,2,114.20927389770596,F,Colapso,2,0,0,0,0,59.69309535971516,0,0,0,0
1183,2,114.20927389770596,F,Colapso,2,0,0,0,0,58.411010641895004,0,1,0,1
1184,1,57.10463694885298,E,Saturado,1,0,0,0,0,30.79106259994075,0,0,0,0
1185,1,57.10463694885298,E,Saturado,1,0,0,0,0,31.024990394488018,0,0,0,0
1186,1,57.10463694885298,E,Saturado,1,0,0,0,0,31.66957915223132,0,0,0,0
1187,1,57.10463694885298,E,Saturado,1,0,0,0,0,32.24243848724531,0,0,0,0
1188,1,57.10463694885298,E,Saturado,1,0,0,0,0,32.97707829720179,0,0,0,0
1189,1,57.10463694885298,E,Saturado,1,0,0,0,0,33.70744181994613,0,0,0,0
1190,1,57.10463694885298,E,Saturado,1,0,0,0,0,34.5829472248812,0,0,0,0
1191,1,57.10463694885298,E,Saturado,1,0,0,0,0,35.78901192122215,0,0,0,0
1192,1,57.10463694885298,E,Saturado,1,0,0,0,0,37.40702561907781,0,0,0,0
1193,1,57.10463694885298,E,Saturado,1,0,0,0,0,39.194264653349286,0,0,0,0
1194,1,57.10463694885298,E,Saturado,1,0,0,0,0,41.12680872133158,0,0,0,0
1195,1,57.10463694885298,E,Saturado,1,0,0,0,0,43.29402764608333,0,0,0,0
1196,1,57.10463694885298,E,Saturado,1,0,0,0,0,45.73023476837657,0,0,0,0
1197,1,57.10463694885298,E,Saturado,1,0,0,0,0,48.037915702768544,0,0,0,0
1198,1,57.10463694885298,E,Saturado,1,0,0,0,0,50.44188179482874,0,0,0,0
1199,1,57.10463694885298,E,Saturado,1,0,0,0,0,52.800881038082196,0,0,0,0
1200,1,57.10463694885298,E,Saturado,1,0,0,0,0,54.91458626421958,0,0,0,0
1201,1,57.10463694885298,E,Saturado,1,0,0,0,0,56.758461774449074,0,0,0,0
1202,1,57.10463694885298,E,Saturado,1,0,0,0,0,58.43615171869076,0,0,0,0
1203,1,57.10463694885298,E,Saturado,1,0,0,0,0,60.04654309201624,0,0,0,0
1204,1,57.10463694885298,E,Saturado,1,0,0,0,0,61.40806828862505,0,0,0,0
1205,1,57.10463694885298,E,Saturado,1,0,0,0,0,62.40830159957845,0,0,0,0
1206,1,57.10463694885298,E,Saturado,1,0,0,0,0,63.63152010399584,0,0,0,0
1207,1,57.10463694885298,E,Saturado,1,0,0,0,0,64.73882088448569,0,0,0,0
1208,1,57.10463694885298,E,Saturado,1,0,0,0,0,65.57480927385207,0,0,0,0
1209,1,57.10463694885298,E,Saturado,1,0,0,0,0,66.34719719342326,0,0,0,0
1210,1,57.10463694885298,E,Saturado,1,0,0,0,0,67.15719010723897,0,0,0,0
1211,1,57.10463694885298,E,Saturado,1,0,0,0,0,67.95643791918545,0,0,0,0
1212,1,57.10463694885298,E,Saturado,1,0,0,0,0,68.63496505543205,0,0,0,0
1213,1,57.10463694885298,E,Saturado,1,0,0,0,0,69.38262263931391,0,0,0,0
1214,1,57.10463694885298,E,Saturado,1,0,0,0,0,70.32650284273652,0,0,0,0
1215,1,57.10463694885298,E,Saturado,1,0,0,0,0,71.15664640045051,0,0,0,0
1216,1,57.10463694885298,E,Saturado,1,0,0,0,0,72.15070857671107,0,0,0,0
1217,1,57.10463694885298,E,Saturado,1,0,0,0,0,73.37787134068608,0,0,0,0
1218,1,57.10463694885298,E,Saturado,1,0,0,0,0,74.67694099044839,0,0,0,0
1219,1,57.10463694885298,E,Saturado,1,0,0,0,0,76.05570300204842,0,0,0,0
1220,1,57.10463694885298,E,Saturado,1,0,0,0,0,77.29503629696858,0,0,0,0
1221,1,57.10463694885298,E,Saturado,1,0,0,0,0,78.76276454628439,0,0,0,0
1222,1,57.10463694885298,E,Saturado,1,0,0,0,0,80.26560185782026,0,0,0,0
1223,1,57.10463694885298,E,Saturado,1,0,0,0,0,81.91133700257033,0,0,0,0
1224,1,57.10463694885298,E,Saturado,1,0,0,0,0,82.3460012753841,0,0,0,0
1225,1,57.10463694885298,E,Saturado,1,0,0,0,0,81.46585320789059,0,0,0,0
1226,1,57.10463694885298,E,Saturado,1,0,0,0,0,79.26447550696885,0,0,0,0
1227,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1228,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1229,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1230,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1231,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1232,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1233,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1234,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1235,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1236,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1237,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1238,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1239,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1240,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1241,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1242,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1243,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1244,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1245,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1246,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1247,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1248,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1249,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1250,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1251,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1252,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1253,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1254,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1255,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1256,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1257,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1258,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1259,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1260,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1261,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1262,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1263,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1264,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1265,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1266,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1267,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1268,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1269,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1270,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1271,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1272,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1273,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1274,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1275,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1276,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1277,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1278,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1279,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1280,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1281,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1282,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1283,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1284,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1285,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1286,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1287,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1288,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1289,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1290,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1291,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1292,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1293,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1294,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1295,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1296,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1297,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1298,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1299,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1300,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1301,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1302,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1303,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1304,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1305,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1306,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1307,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1308,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1309,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1310,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1311,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1312,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1313,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1314,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1315,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1316,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1317,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1318,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1319,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1320,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1321,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1322,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1323,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1324,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1325,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1326,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1327,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1328,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1329,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1330,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1331,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1332,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1333,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1334,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1335,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1336,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1337,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1338,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1339,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1340,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1341,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1342,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1343,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1344,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1345,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1346,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1347,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1348,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1349,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1350,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1351,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1352,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1353,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1354,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1355,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1356,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1357,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1358,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1359,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1360,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1361,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1362,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1363,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1364,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1365,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1366,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1367,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1368,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1369,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1370,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1371,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1372,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1373,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1374,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1375,1,57.10463694885298,E,Saturado,1,0,0,0,0,0.0,0,0,0,0
1376,1,57.10463694885298,E,Saturado,1,0,0,0,0,64.25032662809535,0,0,0,0
1377,1,57.10463694885298,E,Saturado,1,0,0,0,0,67.50834870922596,0,0,0,0
1378,1,57.10463694885298,E,Saturado,1,0,0,0,0,67.34449520817043,0,0,0,0
1379,1,57.10463694885298,E,Saturado,1,0,0,0,0,65.85935053407073,0,0,0,0
